genes	logFC	logCPM	F	PValue	FDR
983	ANKHD1-EIF4EBP3	-0.116461345965289	5.14777919683091	0.449420254040034	0.503521430918667	0.919787823048379
17500	ZNF660	-0.121680162413043	4.89010663565754	0.495650032471658	0.503564465254939	0.919787823048379
10528	OR6K3	0.205501560730987	4.15047289242151	0.449012062408965	0.503715035566106	0.919942465404646
3290	CKB	0.097808155182764	9.34671912705378	0.448926114314271	0.503755816879586	0.919942465404646
3286	CKAP2	-0.103366553381641	6.25838531734267	0.448778737052823	0.503825758757116	0.919942465404646
6750	HERPUD1	0.116948590729803	6.06565670508011	0.448658825668761	0.503882678246871	0.919942465404646
7705	KCNJ14	0.123445650932237	5.08540588685248	0.448591825843805	0.503914486501507	0.919942465404646
13893	SLC38A1	-0.134098542802797	5.95150806075696	0.448105563781728	0.504145443317125	0.920267177175552
14543	SSH2	0.126576434194424	5.03984651120691	0.447979163927976	0.504205508402146	0.920279907617438
5089	ESD	0.0649096002182568	7.59538991837833	0.447857638149174	0.504263268913699	0.92028842949569
12552	RFLNB	0.185015331947073	4.40619979493063	0.44771212680411	0.504332444571784	0.920317780209212
5134	EVI5L	-0.151673929005822	4.666001737594	0.447457724787517	0.504453425676717	0.920441650597917
12977	RRAGB	0.113085577897545	5.30171210904602	0.447184156571308	0.504583576900912	0.920524175926254
14449	SPRYD7	-0.126356604406173	5.09478433115193	0.560893456907432	0.504678699604066	0.920524175926254
9458	MVB12B	0.185829323510007	4.35396747071104	0.446886663635457	0.504725175883633	0.920524175926254
7561	ITPA	-0.0995248236638577	5.64098276810318	0.446779594906023	0.504776154549436	0.920524175926254
588	ADGRL2	-0.13135358726614	4.86808928321277	0.458129465331551	0.504787835363219	0.920524175926254
12891	RPL36AL	0.0642464465683887	8.70631889326603	0.446652294723427	0.504836777535964	0.920524175926254
3510	COBL	0.135927490220299	4.99359095309504	0.446581724319758	0.504870390015628	0.920524175926254
13653	SKP2	-0.0900401712037632	5.78465925230861	0.44579514019555	0.505245298292134	0.920675242677559
12983	RREB1	0.0539793981362104	9.44967074044201	0.445585267878255	0.505345410284777	0.920675242677559
993	ANKRD11	-0.0725869964411054	8.84261017613114	0.445580356349352	0.505347753560392	0.920675242677559
12704	RMI2	-0.223021861792713	3.98013073838894	0.629739058491266	0.505374020361598	0.920675242677559
14723	STYK1	-0.247601173591596	3.9818292620076	0.763982655421886	0.505374084716291	0.920675242677559
5904	G6PC2	-0.23770144418027	3.9833326574986	0.711970779777757	0.505374090045169	0.920675242677559
11766	PRDM8	-0.244935344242735	3.98135931140142	0.774189145050338	0.505374109473864	0.920675242677559
10555	ORAI3	0.118137228291721	5.16185509041124	0.44551663874872	0.505378154729259	0.920675242677559
714	AIMP1	-0.0801487959006168	6.59558932999198	0.445287756631706	0.505487385732016	0.920777463669479
12503	RECQL4	-0.183005525043858	4.26789331014859	0.445056911155108	0.50559759486846	0.920881444725217
11673	PPP1R2	-0.0978489885175502	5.4654082305675	0.444625600210575	0.50580362009615	0.921159902368845
715	AIMP2	0.112790686380799	5.81651150791336	0.444420431887662	0.505901674014306	0.92124168687509
7873	KIF26B	0.197321613156803	4.24730512576578	0.443235565740187	0.506468585499427	0.922106433678608
16880	XRRA1	-0.123414028758337	5.03911377995834	0.443205585155927	0.506482944216801	0.922106433678608
132	AC005324.4	0.172069546882386	4.34614165414231	0.442751528348358	0.506700493219254	0.922405623762083
6547	GSTT2B	0.11920714625726	5.41616007964238	0.442564634676977	0.50679008505916	0.922471840220045
4351	DLG3	0.138095497227174	4.91338774330238	0.442218716525731	0.506955981085517	0.922676918955937
1486	ATG12	0.0624676900812415	6.82189570965324	0.441888979774202	0.507114204033025	0.922783642484134
16434	UQCRB	0.0685587852240711	9.267019766287	0.441874632933942	0.507121090244828	0.922783642484134
17235	ZNF263	0.171462281869085	4.47273621655105	0.441435876452545	0.507331763008573	0.92290905354928
15000	TBL3	0.160248074058354	4.72326855105204	0.542448800322479	0.507410937894586	0.92290905354928
2078	C16orf91	-0.13755078659018	4.83300365512429	0.441128752305375	0.507479321256703	0.92290905354928
8702	MAPKAPK2	0.13740522618943	4.84055741920434	0.441090187251503	0.50749785512988	0.92290905354928
12383	RASSF4	0.111897451505697	6.33111324903206	0.440869289005392	0.507604038536186	0.92290905354928
15451	TMEM150C	-0.145748048028745	4.61100613178089	0.440752866713144	0.507660016918002	0.92290905354928
9659	NBPF15	-0.11385388203585	5.22006206044773	0.48382985024608	0.507794112331347	0.92290905354928
12486	RCSD1	0.132588231716339	4.92350679342936	0.440427833314173	0.507816356533642	0.92290905354928
12092	PTPRE	0.11088049436205	6.16487392897851	0.440403552882665	0.50782803865167	0.92290905354928
16319	UBN1	0.105736824952057	5.43446341316278	0.440012343440352	0.508016326479217	0.92290905354928
4676	EAPP	-0.0657745128887244	6.68290038400004	0.439906336076184	0.508067368254359	0.92290905354928
673	AGO1	-0.0864773467125815	6.24904008177031	0.439626746591774	0.508202031090142	0.92290905354928
8902	MEPCE	0.133132782047374	4.96327685381156	0.439444659219487	0.508289765720535	0.92290905354928
8867	MED30	0.152512174405397	4.62068872639283	0.490784817305965	0.508290975813893	0.92290905354928
9338	MSTO1	0.116252798449555	5.184020514976	0.439275969214457	0.508371068510593	0.92290905354928
6396	GPR176	0.226837858637823	3.95734369245608	0.801343076489144	0.508386205500811	0.92290905354928
13267	SDCBP2	0.252343624534819	3.96066169835586	0.817208399438865	0.508386274886379	0.92290905354928
7631	KANK4	0.25823719748393	3.95877223950878	0.896190202088401	0.508386282760344	0.92290905354928
3178	CHI3L2	0.269594856117147	3.96063612200935	0.87362245849319	0.508386288251396	0.92290905354928
303	AC092835.1	0.273851932994742	3.96024200767057	0.857792593303485	0.508386292868445	0.92290905354928
3706	CPZ	0.273259491511151	3.96286438420799	0.812281439208347	0.508386296734703	0.92290905354928
2238	C3orf67	-0.185537890270204	4.32567016663775	0.439048355244405	0.508480806282982	0.92290905354928
13756	SLC25A10	0.186150936489848	4.13540322331578	0.438929282184712	0.508538230387191	0.92290905354928
6534	GSS	-0.0845992733480829	6.12986035669643	0.438777961016518	0.508611222635735	0.92290905354928
13794	SLC25A45	-0.0539618958374051	7.23665883148187	0.438580316061638	0.508706587228238	0.92290905354928
11275	PKNOX2	-0.221190712070759	4.05825363833572	0.589098224337598	0.508734028274137	0.92290905354928
15394	TMED7-TICAM2	-0.241933743753564	4.06425008819669	0.626755913175603	0.508734034716941	0.92290905354928
10260	NUDT8	-0.240096786250456	4.05871470547924	0.740245521571381	0.508734045384371	0.92290905354928
4656	DYRK1B	-0.231845635025666	4.05656545880252	0.608143250773411	0.508734049074845	0.92290905354928
17414	ZNF554	-0.07870020207529	6.18901525897427	0.438232372728331	0.508874546684369	0.92296076310696
7475	IRAK3	-0.181680692702844	4.36418590057675	0.438125654436837	0.508926081051727	0.92296076310696
8687	MAPK12	-0.0855019435645058	6.24663209103255	0.437992095910907	0.50899058932568	0.92296076310696
7796	KHDC1	-0.159794803873958	4.56131344139702	0.437914913622678	0.509027874540405	0.92296076310696
2538	CBLL1	-0.154433937406983	4.5093062298178	0.437913036676537	0.509028781314327	0.92296076310696
11010	PELP1	-0.126380082487025	4.83368479846825	0.437698986628228	0.50913220966728	0.923051743789628
8385	LRRC2	0.0974986658426455	5.40243253325421	0.437494698158285	0.509230955204092	0.923134216430426
8073	LAIR1	0.132183032254156	4.95270600178445	0.437133332044903	0.509405707569405	0.923354442644365
11557	POP4	0.0925169408011468	5.62685627113517	0.436900414321443	0.509518398898097	0.923389946851601
8545	LYSMD3	0.179861785172796	4.39551007723125	0.436671617746914	0.509629138387411	0.923389946851601
5674	FKBP4	0.130473102314251	5.25038060079502	0.436659790369559	0.50963486407278	0.923389946851601
3251	CHSY1	0.130593234592634	4.69718637077393	0.436562464703401	0.509681984090413	0.923389946851601
13499	SGO1	0.143888257994212	4.77166403299972	0.436296627104553	0.509810727308066	0.923389946851601
3454	CNKSR2	0.0887138784004469	5.76103796023289	0.436117744781197	0.509897390461117	0.923389946851601
9370	MTCH2	0.0788981286358685	7.37100522788406	0.435956889804031	0.509975341722784	0.923389946851601
2691	CCDC82	0.0982894096814212	5.51049853873641	0.435818398741297	0.510042471862592	0.923389946851601
7963	KLHL42	-0.131794465807749	4.81921226175655	0.435728184852905	0.510086209074335	0.923389946851601
14832	SYNPO2	-0.123106964832035	4.9255767871881	0.435605007781037	0.510145937901408	0.923389946851601
11841	PROB1	-0.210242551467172	4.18164684729746	0.473101598283554	0.510272761296895	0.923389946851601
5051	ERG28	0.0845843689847696	7.6987121740846	0.43508205962163	0.510399651789856	0.923389946851601
3553	COL5A1	0.218254246182505	4.01511479750846	0.586706337717058	0.510438331631874	0.923389946851601
2967	CDNF	0.250490835020719	4.01921374913969	0.607382249747829	0.510438355591338	0.923389946851601
15535	TMEM237	-0.104119123478929	5.24258727368778	0.434880299698577	0.510497596332963	0.923389946851601
1276	ARHGEF11	-0.142361235763807	4.75466397500958	0.434603653623892	0.510631947491959	0.923389946851601
14248	SNX9	0.103534593081655	5.33252710531935	0.434431811465249	0.510715432311195	0.923389946851601
16933	Z82206.1	0.133759472728633	4.87761393424042	0.434274160018976	0.51079204381555	0.923389946851601
10899	PCYT1B	-0.115647258055666	5.08534585610218	0.434229424130239	0.510813787079666	0.923389946851601
7848	KIAA2026	-0.114396781062648	5.35689964682843	0.433912252391945	0.510967990175423	0.923389946851601
11608	PPFIA2	0.156208560660825	4.58721933861599	0.433786417191876	0.511029191361924	0.923389946851601
2886	CDC73	0.0780428845163321	6.11545747328039	0.433627933431587	0.511106289626476	0.923389946851601
13401	SERPINA10	-0.17033748962996	4.44620622964821	0.433364590824325	0.511234443739008	0.923389946851601
1999	C10orf55	-0.231864671583973	3.934244784123	0.945038284776585	0.511289681166112	0.923389946851601
2045	C12orf71	-0.235368865369432	3.9340474164092	0.933612496020681	0.51128968762788	0.923389946851601
6776	HHATL	-0.23918016320761	3.93354442156603	1.02670190578431	0.511289691630759	0.923389946851601
2075	C16orf86	-0.241579388215358	3.93235749087071	1.0125642191182	0.511289698426407	0.923389946851601
8512	LY6G5B	-0.236209079634335	3.9361194640199	0.849335008469006	0.511289699073226	0.923389946851601
15695	TNFRSF17	-0.245418264623074	3.9336343722218	1.01568571367491	0.511289704997114	0.923389946851601
15111	TEKT5	-0.250858100757921	3.93398700888565	0.960578389217194	0.511289705458521	0.923389946851601
1696	BAIAP2L2	-0.256597577873198	3.93465153748178	1.03949619040145	0.511289712167566	0.923389946851601
6685	HCN2	-0.253413946352119	3.93370319870783	1.04117881370259	0.511289723360968	0.923389946851601
12131	PVRIG	-0.258338494790682	3.93484389602955	1.01779808474402	0.511289736394982	0.923389946851601
4699	ECM1	-0.262913483574964	3.93600190123735	0.994247381235355	0.511289744182029	0.923389946851601
16651	VSIR	-0.260738294540396	3.93454656517492	1.06460639223824	0.511289760579304	0.923389946851601
5189	F2RL2	0.184793423337605	4.35328255644533	0.43257673643989	0.51161818224638	0.92380093901462
4349	DLG1	-0.0947081766824163	5.66348811062656	0.488679317693385	0.511623919149669	0.92380093901462
9700	NCOA3	0.125300928339367	4.91391179562776	0.431857389903605	0.511968990693351	0.924327724682693
2355	CABP4	0.159898939933184	4.63511702010607	0.431579587166175	0.512104580680149	0.924387684501918
6809	HIRA	0.200598316932244	4.2234228450137	0.466881806447723	0.512108857405787	0.924387684501918
4395	DNAAF1	0.087674306501554	5.79692070873445	0.431400267604818	0.512192136204054	0.924414252861387
11556	POP1	-0.131083625120134	4.91872418117904	0.431282539252986	0.512249633055386	0.924414252861387
3810	CSNK1A1	0.0561247654839778	8.27104271690262	0.431213072623976	0.51228356484288	0.924414252861387
17009	ZC3HAV1	-0.0520767103040691	7.38554792365242	0.430713999604502	0.512527458076138	0.924535970852957
17636	ZNF850	0.0777290592455221	6.11710853465179	0.430588946948362	0.512588602075397	0.924535970852957
2089	C17orf58	-0.159237309977468	4.43891830831218	0.430577452650276	0.512594222804805	0.924535970852957
1464	ATAD1	0.128009139926846	5.07292648764217	0.430321795273265	0.512719267431508	0.924535970852957
6133	GIGYF1	0.0603824211241139	6.82699910148555	0.430097875462535	0.512828832588427	0.924535970852957
13165	SAV1	-0.112536992408184	5.09792279278822	0.429962936090421	0.512894878860181	0.924535970852957
5347	FAM214B	0.163740645964634	4.53332198128233	0.429835887130001	0.512957076719059	0.924535970852957
12900	RPL5	0.0789705130493381	10.4944947596032	0.429706143770767	0.513020607222302	0.924535970852957
13021	RSRC1	-0.0617722907210052	6.83462416979845	0.429157392314744	0.513289462311313	0.924535970852957
9645	NAXD	-0.0995051126467007	5.46737361576898	0.428666085230069	0.513530381846532	0.924535970852957
1219	ARF1	0.0810709162907345	6.39590131064881	0.42849851391294	0.51361259802378	0.924535970852957
10680	PAFAH2	0.122022897676814	4.89939209477907	0.42827777420701	0.513720935509934	0.924535970852957
10029	NOS1AP	-0.138523311302748	4.97805965391615	0.427522880974863	0.514091733673233	0.924535970852957
2321	C9orf3	0.103058764472748	5.53780408723476	0.427522130015038	0.514092102772198	0.924535970852957
13230	SCN4B	-0.198961588285869	4.19309302986081	0.439418149210324	0.514205494921597	0.924535970852957
7901	KIZ	-0.157644458972603	4.54531715274377	0.42709400620334	0.514302602331231	0.924535970852957
15874	TRAPPC2	0.0662778775595599	6.66457092441363	0.426962081220151	0.514367497474731	0.924535970852957
5216	FAH	-0.161011596889109	4.47366423585263	0.517566502198261	0.514439325958857	0.924535970852957
5219	FAHD2B	0.117398652615132	5.21266317382697	0.426791530208444	0.514451414353389	0.924535970852957
13940	SLC4A1	-0.0887031932785056	5.57461875775944	0.426542931915927	0.514573776042237	0.924535970852957
3519	COG7	-0.106392937435377	5.28552228836455	0.517232047645134	0.51458344654176	0.924535970852957
8804	MCM7	0.0833475609181321	6.50379839849738	0.425822905685756	0.514928465133384	0.924535970852957
410	ACKR2	-0.133773590155882	4.85731794270552	0.425443329724448	0.51511561877446	0.924535970852957
6801	HINT2	0.0904765639764493	6.7031451768263	0.425169105395105	0.515250901897851	0.924535970852957
2973	CDR2L	0.171538326385192	4.49735145942719	0.425119909987543	0.515275178058732	0.924535970852957
15759	TOM1L2	-0.114982932245325	5.17002864796414	0.424822389265216	0.515422036531171	0.924535970852957
17660	ZNRF2	0.200128135962382	4.3030523420822	0.483419006042786	0.515426815147586	0.924535970852957
10832	PCDHB16	0.195709262870415	4.30419036804125	0.539356907229993	0.515426818144783	0.924535970852957
3235	CHRNG	0.152951371717742	4.67070646210706	0.42460483626236	0.515529468766118	0.924535970852957
5858	FUNDC1	-0.0876998704394797	5.74467850893992	0.46737345047139	0.515661136480576	0.924535970852957
16704	WDFY2	0.0809814958087048	6.03606027446348	0.424311476080281	0.515674398337246	0.924535970852957
11036	PEX5L	-0.165580155460166	4.55846560688417	0.423989769905516	0.515833413900518	0.924535970852957
13383	SEPT7	0.0768411127520543	9.22791470967368	0.423968187739227	0.515844084788225	0.924535970852957
10266	NUMA1	-0.0665718747716793	6.39833910361372	0.42377692540173	0.515938667699666	0.924535970852957
10257	NUDT5	0.0670805633158997	7.28453773161827	0.423764261001859	0.515944931563201	0.924535970852957
11234	PIR	-0.0826595735284977	7.04750595861759	0.423412307091677	0.516119062782266	0.924535970852957
11377	PLGRKT	0.0930946553137117	5.81373700705146	0.423304048225898	0.516172645216142	0.924535970852957
1225	ARFGAP2	-0.0844805919265403	5.84691219549376	0.423263352215011	0.516192790121676	0.924535970852957
6975	HOXA3	0.205132849758848	4.19327128707685	0.484964466718565	0.516509348179382	0.924535970852957
2128	C1orf123	-0.0664746388933732	6.64293565686038	0.422239706782817	0.516699958518922	0.924535970852957
14882	TAF1	-0.101188642903551	5.24857549500941	0.422061643811868	0.516788269743883	0.924535970852957
7584	JAG1	0.100690205670426	5.5723465001586	0.42190060680249	0.516868159696447	0.924535970852957
609	ADNP	-0.0566723234350392	7.79049100977541	0.421872720054378	0.516881996428608	0.924535970852957
6563	GTF2H5	0.0625207365051048	7.80618353035668	0.421565821859511	0.517034314927537	0.924535970852957
11237	PITHD1	0.105663966141235	5.36305081706327	0.421500483676275	0.517066753502711	0.924535970852957
7064	HSD17B8	-0.202388948055822	4.07579289500323	0.503870250181201	0.517471435614537	0.924535970852957
4354	DLGAP1	-0.219565321634013	4.07733388369214	0.536792886784168	0.517471440598818	0.924535970852957
1437	ASIC4	-0.219338996014082	4.07856523461185	0.550494328238136	0.517471444361482	0.924535970852957
5792	FOXRED2	0.0784300560631453	6.22949558558151	0.420605306808807	0.517511544336734	0.924535970852957
7893	KIR3DX1	0.139896813852533	4.79405185844809	0.419985042265125	0.517820133105584	0.924535970852957
12955	RPS6	0.0787243459749736	12.0764101215262	0.419890278677622	0.517867307605167	0.924535970852957
14199	SNRPB	0.103659546022517	5.73057809049313	0.419817839584944	0.517903373794621	0.924535970852957
2282	C6orf226	0.12825066626117	4.83958408145551	0.419572915131446	0.518025350267527	0.924535970852957
6237	GNA13	0.150713255594008	4.80123161248581	0.419350227843054	0.518136296177331	0.924535970852957
11939	PRUNE1	0.137974919196624	4.83659786086951	0.419313621806028	0.51815453782037	0.924535970852957
12899	RPL41	0.0843628165930002	13.53692744779	0.419264185965278	0.518179174649754	0.924535970852957
15470	TMEM170A	-0.0602823709028613	7.12681400736485	0.419113735571132	0.518254165756971	0.924535970852957
13624	SIPA1L3	0.142466608431621	4.64388561799536	0.418491506684087	0.51856451525355	0.924535970852957
13095	S100A3	-0.195988364145073	4.28845997130023	0.418464317076445	0.51857808410077	0.924535970852957
11091	PHACTR2	0.0778529697243172	6.14083052819168	0.418340595124447	0.51863983487046	0.924535970852957
7143	HYPK	-0.0647250385105326	8.53623140243524	0.418309777680629	0.518655218158272	0.924535970852957
17708	ZXDC	-0.177293314365017	4.39712617244498	0.418299538196833	0.518660329627433	0.924535970852957
7970	KLK11	-0.166036712666889	4.49713853922507	0.417868387955541	0.51887563705762	0.924535970852957
17621	ZNF829	-0.0844142165877089	5.73375592956976	0.417194493273843	0.519212481970371	0.924535970852957
8769	MBLAC2	0.227741816504584	4.0535540486374	0.603597296380659	0.519264578952525	0.924535970852957
2429	CAMK2N2	0.229382491089464	4.05543586529251	0.55683301451108	0.51926457965336	0.924535970852957
15354	TM4SF20	0.242475352878782	4.0551927105679	0.620853148135768	0.519264583666156	0.924535970852957
13221	SCML4	0.249498141353702	4.05971167307776	0.614218297052704	0.519264590777109	0.924535970852957
8304	LMTK3	0.239536372220391	4.05278668412432	0.599403963675678	0.51926459246211	0.924535970852957
15521	TMEM220	-0.15036967741745	4.61231501722671	0.417060896114546	0.519279306082003	0.924535970852957
2489	CASC3	0.0899447085838512	5.96036226221131	0.416988148880722	0.519315699986329	0.924535970852957
5055	ERH	-0.0627367749949067	8.86385205123447	0.416787324204334	0.519416191707766	0.924535970852957
17596	ZNF785	-0.103560184345437	5.27058140641005	0.531439739140669	0.519479962621969	0.924535970852957
9246	MRPL41	0.0777609300717989	6.2355807822674	0.416657498715203	0.519481174045218	0.924535970852957
4459	DNAJC9	0.123895951874482	4.89198770927143	0.416583313127562	0.519518313052219	0.924535970852957
10747	PARP2	0.108360290319943	5.41769667294442	0.41623387861718	0.519693311070313	0.924535970852957
13964	SLC5A6	0.162420244368523	4.79730379505024	0.415939704579379	0.519840715206801	0.924535970852957
7070	HSF2	0.13448921119007	4.97274954035652	0.415667971945999	0.519976940106517	0.924535970852957
7265	IGSF1	0.194146238903716	4.16043347987993	0.434714877136253	0.520036058083803	0.924535970852957
10065	NPFFR2	0.213652805390412	4.16353436830183	0.502390501699577	0.520036088138208	0.924535970852957
2743	CCNE2	0.214013211178584	4.15349714412663	0.43446859378787	0.520036092600453	0.924535970852957
4322	DIO2	0.206931188523532	4.16218421660454	0.51630830437061	0.520036093943313	0.924535970852957
6112	GGCT	0.0759892021484384	7.01481361744756	0.415538686722999	0.520041775478907	0.924535970852957
16102	TTC21A	0.153942632308612	4.65685440123034	0.415381469922971	0.520120637544314	0.924535970852957
8310	LNX2	-0.163662551738178	4.46554349502519	0.415379116196451	0.520121818365896	0.924535970852957
13467	SFRP1	0.106730588034672	5.32300916452686	0.41512701355873	0.520248321102706	0.924535970852957
11969	PSMA7	0.06475499991047	8.78366369030349	0.415003995182049	0.520310070324595	0.924535970852957
12214	RAB33B	-0.119415814659035	4.95254196719361	0.41495004638603	0.520337154076662	0.924535970852957
5681	FKRP	0.106574514575747	5.23503280300732	0.490379379993062	0.520518520079419	0.924535970852957
3055	CEP41	0.083950056211205	6.39884505201665	0.553003845845309	0.520521670025671	0.924535970852957
1939	BRWD3	-0.14930678195786	4.51442563043502	0.414200976905459	0.520713465084377	0.924535970852957
4694	ECHDC2	-0.106800871180321	5.23047392315374	0.414172544300466	0.520727758296366	0.924535970852957
13139	SAP130	0.141754859991856	4.63981033944837	0.414136685592665	0.520745785637498	0.924535970852957
5162	EXOSC4	-0.123226637635153	5.0212373137782	0.414121264419829	0.520753538703422	0.924535970852957
13205	SCG3	-0.191025846988084	4.22423426446677	0.483423947210273	0.520873923953734	0.924535970852957
8821	MCUR1	0.0844734374348597	5.86075801187049	0.413822671324997	0.520903698058574	0.924535970852957
12883	RPL31	0.0763273425457396	11.8848076458684	0.413811348786896	0.520909393553614	0.924535970852957
4843	EIF4G1	0.0720726543475077	6.28779651916955	0.413598088637574	0.521016688878907	0.924535970852957
878	ALG13	0.103403480241219	5.34513910582501	0.45383677090163	0.521037384534777	0.924535970852957
8337	LPO	0.143383025547629	4.61856706885367	0.413480143280558	0.521076046291495	0.924535970852957
12336	RAPGEF1	0.128316609212286	5.23241162699423	0.413157168189202	0.521238648703074	0.924535970852957
13817	SLC27A5	0.0647028711230875	6.54052265488643	0.413134906940686	0.521249859481798	0.924535970852957
5736	FOCAD	0.116439184174425	4.87053601845618	0.413048468558591	0.521293393955971	0.924535970852957
6869	HIST2H4A	-0.101173325494986	5.75345403422431	0.412811883399063	0.521412582437827	0.924535970852957
1201	APTX	0.0932932188906579	5.55771333989038	0.412752959677701	0.521442274944273	0.924535970852957
17339	ZNF440	0.101673714081212	5.34540201013415	0.412744682426896	0.521446446209496	0.924535970852957
6286	GOLGA4	0.0808655465060102	6.59352220993856	0.412719415643472	0.521459179601997	0.924535970852957
17139	ZMYM5	0.107686624647738	5.53835827941584	0.593637794544509	0.521607122185861	0.924535970852957
14710	STX3	0.152361657450455	4.73118565425094	0.412284672110099	0.521678358369786	0.924535970852957
3841	CSTL1	-0.1693438751287	4.29151908969354	0.412272498436423	0.521684498157295	0.924535970852957
4075	DAXX	0.135974759696434	4.86488182078719	0.412178903393168	0.521731707060924	0.924535970852957
9763	NDUFC1	-0.0643557584652381	8.57462036149428	0.412083668943762	0.521779750651095	0.924535970852957
14766	SUPT5H	-0.0990466780504144	5.73833816568309	0.65489982935294	0.521935140863716	0.924535970852957
5887	FYTTD1	-0.0684423680893166	6.54070820053378	0.411462264180223	0.522093427849421	0.924535970852957
16688	WASF3	-0.1624932309698	4.41685408337194	0.411459419724642	0.522094864463635	0.924535970852957
1595	ATP8B3	0.132054639122257	4.85920538652804	0.411385403964217	0.522132249160617	0.924535970852957
15281	TIGD7	-0.173569767834478	4.274236728077	0.411335503506571	0.522157456115968	0.924535970852957
5492	FBXL13	0.193275423232306	4.12734137985842	0.424311698718071	0.522243462744984	0.924535970852957
5006	EPHX4	0.195665927608117	4.12638889913377	0.472384040913626	0.522243464590579	0.924535970852957
7715	KCNJ9	0.216481172784916	4.121808962022	0.492824446374481	0.522243473838929	0.924535970852957
5787	FOXP3	0.221142393059326	4.12136793739853	0.539856857200102	0.52224347584669	0.924535970852957
6855	HIST1H4I	0.231419460725747	4.12794460148676	0.587042149881421	0.522243480328084	0.924535970852957
342	AC118553.2	-0.118454009648008	4.94287092643592	0.411112210841413	0.522270277703923	0.924535970852957
3019	CENPH	0.140151019353326	4.77616661669916	0.41100652955342	0.522323689669524	0.924535970852957
8489	LTB4R2	0.219790630006844	4.0919325957596	0.551371860471253	0.522405836493692	0.924535970852957
13960	SLC5A12	0.215325290826211	4.09595353140433	0.481762424404571	0.522405844188731	0.924535970852957
6111	GGACT	0.232060132476959	4.08937624082983	0.568330213510986	0.522405860640014	0.924535970852957
15397	TMEFF1	0.240204351033205	4.09178914108673	0.493400196642055	0.522405863948171	0.924535970852957
12278	RAD23B	0.0933038895343364	5.71528335814373	0.410557992277874	0.52255049112736	0.924535970852957
619	ADPRHL2	0.103062301407491	5.47964852107093	0.410536686459278	0.522561268698872	0.924535970852957
2809	CD2BP2	0.0798808637243233	6.33611719674315	0.410419782456466	0.522620411744263	0.924535970852957
3134	CFTR	-0.227770353198822	3.99795915606877	0.67426590516701	0.52270783939691	0.924535970852957
9991	NNAT	-0.239750213878588	3.9962648688705	0.704733088621895	0.522707844118897	0.924535970852957
275	AC073610.3	-0.241714855147117	3.99616812369596	0.729489156092457	0.522707844402118	0.924535970852957
15357	TM6SF2	-0.254026581445428	4.00131763489474	0.708079440231541	0.522707861913672	0.924535970852957
1021	ANKRD33B	-0.229330491122184	4.00108645724846	0.573233575426566	0.52270791115408	0.924535970852957
4269	DGKH	-0.0962085487013835	5.3646028485093	0.410114617350635	0.522774854248659	0.924535970852957
10739	PARN	0.11874329788582	5.12013631369974	0.480529660037992	0.522878029950829	0.924535970852957
5017	EPPK1	-0.0660753986586457	6.35920854848134	0.409799997783268	0.522934166546259	0.924535970852957
2546	CBR4	-0.0738216387723453	5.99601706190235	0.409650258296709	0.523010019677139	0.924535970852957
9554	MYPOP	-0.120248026364572	5.2155956036611	0.409579429368177	0.523045906113146	0.924535970852957
7529	ITGA6	-0.100223720223501	5.40715326641006	0.409511000140267	0.523080580866826	0.924535970852957
16159	TUB	0.149876469191998	4.71499224879417	0.409492897031599	0.523089754835906	0.924535970852957
6920	HMGCS1	-0.0851981527375651	8.34293258904094	0.409349020377096	0.523162676243853	0.924535970852957
5826	FRRS1L	0.103922997947536	5.3025984799359	0.409326528058425	0.523174077722805	0.924535970852957
8573	MAEA	-0.0896743870763089	7.26956943593684	0.409307796141919	0.523183573370677	0.924535970852957
15326	TLE3	-0.0914319708220691	5.64608472659039	0.40921372617899	0.523231264276895	0.924535970852957
1193	APOO	0.0777616713344666	6.25081101355155	0.40909478055594	0.523291577535759	0.924535970852957
6153	GJA3	0.207412804439944	3.89562757930538	1.27091082477682	0.523310061746286	0.924535970852957
17188	ZNF185	0.208000206761174	3.89486098815364	1.46264186966925	0.52331015134118	0.924535970852957
11746	PRAMEF14	0.206224775069682	3.89415855920605	1.53213682625673	0.523310164682348	0.924535970852957
2362	CACNA1B	0.201791002858747	3.89311590430771	1.59069914542144	0.523310182970774	0.924535970852957
3336	CLEC12A	0.204656261379915	3.89344376062972	1.5963513646476	0.523310186579906	0.924535970852957
10151	NRG1	0.199997790544965	3.89235981234715	1.56934755463544	0.523310197651475	0.924535970852957
465	ACTL10	0.20167316798891	3.89269058030385	1.64258949374915	0.523310197752357	0.924535970852957
11593	PPAN-P2RY11	0.202682187642764	3.89275713472766	1.63538948323057	0.523310215170025	0.924535970852957
462	ACTC1	0.210125868611542	3.89419789009479	1.47867506658942	0.523310230183878	0.924535970852957
8838	ME3	0.205841782915878	3.89293721566469	1.64979241098947	0.523310231263329	0.924535970852957
12642	RHOV	0.207457930509189	3.89328876958271	1.54034749216409	0.523310235961585	0.924535970852957
8711	MARC2	0.208401410640719	3.89370558189754	1.58498585541731	0.523310237564751	0.924535970852957
12233	RAB41	0.207307977413297	3.89360738140537	1.49672571060918	0.523310239955388	0.924535970852957
8943	MFAP2	0.202005019730307	3.89212705764673	1.47638367363393	0.523310251421306	0.924535970852957
10197	NT5C1B	0.209479802534309	3.89394246743015	1.55970415419267	0.523310251905849	0.924535970852957
