genes	logFC	logCPM	F	PValue	FDR
3662	CPE	-0.173501199590913	4.76968308816227	0.683955146584757	0.409255831521448	0.80555325069014
15335	TLNRD1	0.290402632823966	4.01477778333746	0.846432209381342	0.409473675882236	0.80555325069014
4980	EPB41L4B	0.318332553723119	4.01633500366448	0.973473356185706	0.409473733879542	0.80555325069014
2566	CC2D2B	0.324435460429501	4.01547718189684	0.89226284562618	0.409473735953467	0.80555325069014
14425	SPOCK2	0.307885728899879	4.01667414207229	0.885505088386067	0.409473736752186	0.80555325069014
12581	RGPD2	0.331597880353432	4.01644696133611	0.98989230360099	0.409473742621983	0.80555325069014
15273	TIFA	0.313999015477468	4.01798276948235	0.77515977889462	0.409473742702203	0.80555325069014
2113	C19orf57	0.318616960940424	4.01719542600742	0.960987640890001	0.409473744052142	0.80555325069014
9311	MSANTD3-TMEFF1	0.314288139660538	4.0176886570301	0.769806481705659	0.409473748572567	0.80555325069014
12858	RPL11	0.10972418681764	12.2483963203857	0.683141405184008	0.409534127252433	0.80555325069014
12418	RBM15B	-0.145855444234975	5.05145769267136	0.683005040459723	0.409580790658162	0.80555325069014
1184	APOF	0.268663881230334	4.22520362827963	0.746978417693887	0.409650732030712	0.80555325069014
6684	HCN1	0.261277128203119	4.23062348200277	0.687395548640727	0.409650732067167	0.80555325069014
15764	TOMM40	-0.127178877215939	5.42776269881905	0.682700832445546	0.409684917573158	0.80555325069014
7928	KLHDC4	-0.137850941713002	5.23728567626733	0.682574295430731	0.40972824124678	0.80555325069014
9896	NHSL2	0.193545405496464	4.61650647432143	0.682342187146053	0.409807727932386	0.805618403858939
14756	SUMO3	-0.106421612255022	5.61763059961167	0.68218650193633	0.409861055893322	0.805632124113731
9158	MPDZ	-0.105440967117914	6.18324839274938	0.681839193941426	0.409980058690332	0.805774918606439
7929	KLHDC7A	0.330951403937617	3.91759530983641	1.35062811069619	0.410057454896595	0.805788224331865
12590	RGS11	0.215754718056506	4.50386440820474	0.681548961888395	0.410079543921279	0.805788224331865
16425	UPK3BL1	0.106928047344616	6.2429689872494	0.68090031423257	0.410302015122999	0.80613337329471
14567	ST13	-0.0741370247480761	8.05697723131935	0.680736511251284	0.410358223962008	0.80613337329471
12080	PTPN23	0.20316281876967	4.62268628449595	0.680590808196594	0.410408231387198	0.80613337329471
6324	GOSR1	0.0857590921132393	6.76371643629745	0.92959659524797	0.410440706113116	0.80613337329471
11170	PIGA	0.204443221365165	4.51433209444123	0.680136906389107	0.41056407486527	0.806284572286534
5613	FGF13	0.135650731651594	5.44555716822965	0.679471341021323	0.41079274945757	0.806642518196056
13785	SLC25A37	0.0788262470011958	7.03687391743051	0.678535743054549	0.411114520160137	0.807018302039514
271	AC073111.5	0.283915844467161	4.06099864343234	0.750170609086292	0.411123383929023	0.807018302039514
14090	SMCO4	0.298589217337438	4.06164507638151	0.770596978172205	0.411123407235065	0.807018302039514
6477	GRID2	0.27040221644257	4.16450328071043	0.685648240391562	0.411264575984124	0.807204252456645
11506	POLH	0.145640245109182	5.15476770258713	0.677657781908006	0.411416807486573	0.807411871709565
14304	SP2	-0.220671401985218	4.3743443494521	0.676988567771061	0.41164744283236	0.807773295474382
17331	ZNF430	0.13491030725002	5.4050070218555	0.720199774246074	0.411910833262894	0.808198905494483
15723	TNK2	0.126538403753919	5.48674397978177	0.675954315839149	0.412004259904527	0.808286956658408
6090	GEMIN7	0.119477158195547	5.54242729618028	0.675825560294432	0.412048712630891	0.808286956658408
17579	ZNF768	-0.216030023472678	4.45101712167444	0.675410530761321	0.412192049522173	0.808476890633538
17566	ZNF740	0.206089424599086	4.55163991951982	0.674770073173172	0.412413386432629	0.808819754368945
17266	ZNF318	-0.161314822140086	4.90097220791434	0.674265085304757	0.412588030275508	0.808973054636994
6471	GRHPR	-0.0957693521853896	6.65094039229342	0.674243636425265	0.412595450532371	0.808973054636994
127	AC004997.1	-0.200264400686823	4.45540287462674	0.674140376746145	0.412631176067863	0.808973054636994
1424	ASCC2	0.145799260387036	5.10786895586487	0.673995246228744	0.41268139572455	0.808980266210007
8181	LETMD1	-0.0922132436906458	6.42526923445799	0.673387666159548	0.412891735627515	0.809301324839588
5852	FTSJ3	-0.112178160063884	6.02119534668095	0.673113603025754	0.412986666347608	0.80930323611471
16243	TYW5	0.118386971550504	5.62843093711813	0.673093706843336	0.412993559300145	0.80930323611471
10880	PCNX1	-0.157499987111014	5.03035901008219	0.672495389111034	0.413200923797711	0.80930323611471
5202	FAAP24	0.134859391946924	5.3888759093832	0.732231125051649	0.413322342865635	0.80930323611471
16466	USP16	-0.0999423353739658	6.23798056230966	0.671874140815413	0.41341639899077	0.80930323611471
1371	ARPC5	0.0904257857349933	6.7659330756888	0.67168659901727	0.413481479174132	0.80930323611471
14296	SOX7	0.250042758902689	4.36310365509702	0.671301020577104	0.413615329187689	0.80930323611471
15633	TMEM98	-0.0946839867097073	6.70661367228918	0.747512506489344	0.413743556838004	0.80930323611471
4466	DNASE1L3	0.266037448545108	4.10792596571539	0.670864666691928	0.413766882997345	0.80930323611471
6631	HACD2	0.112833836761222	5.67924611403915	0.67033336910214	0.413951523814503	0.80930323611471
14345	SPATA2	-0.271815618065578	4.14521784264123	0.880631555108597	0.414020394755481	0.80930323611471
9963	NLRP5	-0.274626791839346	3.85942911583148	1.90322558745402	0.414020620634038	0.80930323611471
4985	EPCAM	-0.310710729172697	3.86276433414491	2.03964162913979	0.414020638808754	0.80930323611471
7615	JPH4	-0.311774182970521	3.86098919105465	2.1873203028947	0.414020649795186	0.80930323611471
8418	LRRC55	-0.305115648022797	3.86097310012791	2.11082838737089	0.414020651367211	0.80930323611471
10504	OR56A3	-0.299646788635516	3.86099965738453	2.17657870710487	0.414020653919458	0.80930323611471
12593	RGS14	-0.30978863692779	3.8601750465301	2.21624175172563	0.414020661700862	0.80930323611471
740	AKAP4	-0.307117665787956	3.86071026232644	2.24407818421383	0.414020662341393	0.80930323611471
8158	LDLRAD4	-0.309480224831337	3.86046350261556	2.09904071987329	0.414020665777276	0.80930323611471
17383	ZNF511-PRAP1	-0.311108332089266	3.86100028281514	2.14817548028771	0.414020665895119	0.80930323611471
15715	TNFSF4	-0.316015520380298	3.86045519640452	2.14960740290671	0.414020686641066	0.80930323611471
6381	GPR143	-0.318266088881092	3.86166528529269	2.19963650412857	0.41402068995157	0.80930323611471
6777	HHEX	-0.317603009767918	3.86133113895052	2.22811613880063	0.414020690413574	0.80930323611471
15952	TRIM67	-0.323954890869077	3.86240917615075	2.07011710250747	0.414020986203754	0.80930323611471
15229	THAP8	-0.188014791456824	4.68865150944795	0.670030865750831	0.414056706867341	0.80930323611471
17252	ZNF284	-0.0792025471362092	6.77922327161795	0.669198849283859	0.414346211021114	0.809778034626602
16557	VAX1	0.211762320580871	4.39269742182171	0.71482665332532	0.414658940821072	0.810204308686804
5975	GALNT4	0.219096558243128	4.39949473804488	0.743436491004119	0.414658943081306	0.810204308686804
8407	LRRC40	-0.159389051940759	4.93203262438662	0.696413556686549	0.414704161453601	0.810204308686804
16931	YY1AP1	-0.129325972332519	5.33650672032687	0.667799750637409	0.414833712563919	0.810332826590513
14075	SMARCD1	-0.133611674418471	5.16722478118358	0.66771525447475	0.414863181672361	0.810332826590513
9677	NCAPH2	0.14062765888588	5.32079811553	0.718146078578178	0.414958424149009	0.810367045234615
5581	FDX2	-0.127952057269446	5.49011975781637	0.667397751842371	0.414973942563187	0.810367045234615
11800	PRKACB	0.209493870337768	4.56545691971898	0.667144665001534	0.415062263476848	0.810367825700865
4863	ELF3	0.202616542384811	4.63965442550787	0.724377653049962	0.415092955660703	0.810367825700865
11103	PHF1	0.230577034199492	4.31171504639773	0.689083517372169	0.415146540167097	0.810367825700865
4469	DND1	-0.160747548159346	4.64501059779685	0.689865551366897	0.415160826594534	0.810367825700865
9584	NAA60	-0.115699863873505	5.31863293183534	0.666633909625314	0.415240589343678	0.810432508867259
16258	UBA7	0.26312567615923	4.17511828364104	0.666316744849585	0.415351382061524	0.810557732456878
6816	HIST1H2AC	0.131709410700563	6.38783009806838	0.666136355231859	0.415414415788699	0.810589736780328
4970	EOGT	-0.175661618888829	4.74090142530577	0.665775697644765	0.415540483411512	0.81067800264188
4406	DNAH17	0.237549260105559	4.22618105626645	0.665740103177126	0.41555292852026	0.81067800264188
6056	GCNT3	0.15171554270408	5.24015738746588	0.665356870945945	0.415686955458174	0.810848463671191
1725	BBS2	-0.101732194191214	6.05814822702316	0.665115660344769	0.415771346483266	0.810893214349537
8013	KRBOX4	0.14310633053795	5.20262900999322	0.665024634467069	0.415803199833013	0.810893214349537
5582	FDXACB1	-0.177951511015124	4.72063605664164	0.664638842650702	0.415938243109894	0.811011680541194
779	AL049697.1	0.210896092876187	4.72236016057903	0.664506737167225	0.415984500563021	0.811011680541194
5593	FERMT2	0.121583112476808	6.19114723698489	0.664451283179815	0.416003920360447	0.811011680541194
12002	PSMD9	-0.0814538405504611	6.74026828053888	0.663785217572494	0.416237279786044	0.81133229437625
12070	PTPN1	-0.151957903634515	5.01155074689878	0.663667855696397	0.416278418308086	0.81133229437625
9261	MRPL57	-0.107475948715669	8.81187775686013	0.663582312952942	0.416308407176491	0.81133229437625
14987	TBCA	-0.0888607611637283	8.54878892611192	0.662981899614604	0.416518985719312	0.811651682709986
16234	TYK2	0.127792204353594	5.26340014959138	0.662401728745363	0.416722615570774	0.811771022609498
6097	GFI1B	0.22509825340317	4.534520685809	0.662336387068495	0.416745558653879	0.811771022609498
8942	MFAP1	-0.0800879521910744	6.82601251209956	0.662307120348328	0.41675583553555	0.811771022609498
13777	SLC25A3	-0.0780860931370526	7.63409001622069	0.662275226945723	0.416767035195441	0.811771022609498
7819	KIAA0895L	0.145737592188537	5.21975545850734	0.662006366105339	0.416861465970849	0.811808715368455
7090	HSPA2	0.188494320053265	4.86341272516672	0.661954191234499	0.416879794809506	0.811808715368455
16219	TXNDC12	-0.088030005891781	6.50434121352618	0.661424553664376	0.417065922543569	0.812041399647389
3173	CHERP	0.168690914732253	4.81041580884181	0.661348335959313	0.417092717526861	0.812041399647389
6524	GSE1	0.155239170162699	4.84306265615148	0.660789917927494	0.417289112471524	0.812122757610806
15756	TOLLIP	0.16856407720018	5.0445129345673	0.66060487741903	0.41735422141861	0.812122757610806
12710	RNASE4	-0.245417512991135	4.19605358134495	0.701633093230892	0.417375441874845	0.812122757610806
15328	TLE6	-0.254041623631851	4.1926899642265	0.756544614297226	0.417375449886872	0.812122757610806
13141	SAP25	-0.27418856685181	4.19584635105139	0.830891589622494	0.417375471537322	0.812122757610806
2128	C1orf123	-0.0887365962845688	6.69209984951902	0.660338133982521	0.417448105291408	0.812122757610806
4841	EIF4EBP3	-0.214682054260828	4.46931772679114	0.660299913169074	0.417461560191724	0.812122757610806
11741	PRAF2	0.110118679210864	5.98956358795804	0.660014917381237	0.417561907865761	0.812227068321694
12670	RIMS4	-0.225505368001752	4.29730102417894	0.659772050563174	0.417647450239426	0.812288743692875
16623	VPS35L	-0.0855133103200366	6.26484229250809	0.659659566723349	0.417687078076569	0.812288743692875
11801	PRKAG1	-0.0897660660589427	6.75983516445865	0.65874502898602	0.418009476345989	0.812824781054478
1974	BTN3A1	0.16274644854555	4.91497550821159	0.658490432696409	0.418099294249178	0.812908493583805
976	ANKDD1A	0.180526517092315	4.80082002672127	0.657689562440188	0.41838201774276	0.813291740986186
7950	KLHL26	0.166064502659262	4.87360376393077	0.657667000655513	0.418389986647019	0.813291740986186
20	AARS2	0.185653382814491	4.7330962258033	0.657439041621843	0.418470515326711	0.813357318283449
3768	CRY2	0.191594933756002	4.63393684624645	0.657267849694779	0.418531005716387	0.813383937987728
15581	TMEM41B	0.101386933414566	6.17641832652629	0.656792987233824	0.418698866000253	0.813397036133744
11314	PLBD2	0.150160965055786	4.93986404090138	0.663830792376711	0.418725852411007	0.813397036133744
4649	DYNLL1	-0.101615223269956	9.64636084903508	0.656646868465906	0.418750538121294	0.813397036133744
12993	RRP1B	-0.143056436748697	5.26447328037804	0.656622212924451	0.418759258024032	0.813397036133744
43	ABCB5	0.185984183642969	4.68672193456296	0.700077081669857	0.418825187878669	0.813397036133744
11958	PSG5	0.286175562038078	4.12578420855407	0.712672426096539	0.418865311503197	0.813397036133744
15983	TRMT1L	0.271482681294616	4.12294821480168	0.698088877726899	0.418865312992357	0.813397036133744
7161	ICOSLG	-0.166017547488122	4.91451889233168	0.655971963546619	0.418989329137198	0.813514157043214
1044	ANKRD65	-0.232193000255255	4.18387990470781	0.655887495288822	0.419019229548262	0.813514157043214
9206	MRM3	-0.140907724612248	5.11143127423875	0.65521544643424	0.419257237810811	0.813601695259789
4590	DTNBP1	-0.164391802613593	4.73826835895285	0.655163269101772	0.419275725038588	0.813601695259789
5054	ERGIC3	0.0881603725574411	8.06672016284115	0.655021430203973	0.419325986894952	0.813601695259789
13962	SLC5A3	0.164777669968181	5.14347381674224	0.654948308865881	0.419351901602805	0.813601695259789
8432	LRRC73	0.267095353298509	4.1844180762876	0.694214354802131	0.419352676753307	0.813601695259789
17643	ZNF879	0.2770037289234	4.18373664092827	0.786593352662206	0.419352678383795	0.813601695259789
13163	SATB2	0.109473428852682	6.15054575474556	0.654835269922947	0.419391968100777	0.813601695259789
9471	MYB	0.224686997600846	4.51095465020326	0.653905501711524	0.419721740582159	0.813988576180634
5748	FOXB1	-0.155313461557012	4.96133884625295	0.653790175506119	0.419762671814852	0.813988576180634
11550	POMT1	0.158664624912106	4.93150429719742	0.653744997895287	0.41977870774636	0.813988576180634
1342	ARMC2	0.194266358490061	4.77158198603579	0.653744981876414	0.41977871343247	0.813988576180634
14435	SPPL2B	0.114206527723012	5.83446418398063	0.653413816486396	0.419896289609073	0.814125745229772
15545	TMEM249	-0.265880630785752	4.05681397846797	0.809436079089124	0.42008965952764	0.814155675929104
2429	CAMK2N2	-0.257672499423341	4.05910221322097	0.684525986935732	0.420089663113524	0.814155675929104
3489	CNTN1	-0.270231888272587	4.05904452254248	0.821082387662381	0.42008967006579	0.814155675929104
16751	WDR66	0.0742808282748593	7.33739851886745	0.65280953687421	0.420110958714473	0.814155675929104
6630	HACD1	0.180247276617324	5.02010016918581	0.652711161782078	0.420145921820508	0.814155675929104
14416	SPINT2	0.154060048370938	5.06368405597674	0.652202714803146	0.420326696457834	0.814178379172888
11434	PMF1	-0.140425914367186	5.01188946552654	0.652163475306601	0.420340652618847	0.814178379172888
11206	PIK3R1	-0.137530831772228	5.81402074034718	0.652083941961351	0.420368942067762	0.814178379172888
11	AAED1	0.100894029954899	6.23560690355491	0.651987988809572	0.420403075722338	0.814178379172888
15864	TRAM1	0.107268270191521	6.03799798880562	0.651871507479985	0.420444517497196	0.814178379172888
13714	SLC18B1	0.26183023113233	4.18304361832395	0.651836064060842	0.42045712878584	0.814178379172888
17698	ZSWIM6	0.155416468340931	5.05422607651983	0.651756277557112	0.42048552006875	0.814178379172888
12214	RAB33B	-0.153629065091152	4.89989925621503	0.651594919402762	0.420542946642198	0.814198874864635
6557	GTF2F2	0.102906088381806	6.16719461547444	0.65125281717148	0.420664738023127	0.814337045308237
15576	TMEM38B	0.215913381139809	4.91644968283568	0.65109273465795	0.420721746951417	0.814337045308237
1135	AP5M1	0.124411194977198	5.30227305282238	0.650999762880909	0.420754861575956	0.814337045308237
15446	TMEM14A	0.0993946266066661	6.90742231131924	0.650651620964404	0.420878897241399	0.814486416371633
15643	TMOD3	0.084670951354728	7.77055875372576	0.650195153955429	0.421041609941494	0.814710593788605
2347	CAAP1	-0.143856002225508	5.17719482005645	0.649589809656986	0.421257537131973	0.815037679255115
5825	FRRS1	-0.208785866985888	4.41506651711648	0.649177696061204	0.421404633695688	0.815231535102777
8246	LIN37	0.171440586760841	4.74639775701146	0.648951837958115	0.421485282389946	0.815296814878928
12276	RAD21	0.107191361284907	5.97937704343493	0.648817741519334	0.421533176077876	0.815298727782979
496	ADAL	0.127482984388512	5.51313242773163	0.648617597405684	0.421604674449028	0.815346289638742
5384	FAM47E-STBD1	0.249211160576995	4.25815578961326	0.726776111412925	0.421756364222663	0.815436986427861
10687	PAIP2B	0.163864966621881	4.87910594321176	0.647858155734236	0.421876138805992	0.815436986427861
2933	CDK18	-0.249560791997883	4.12715165766924	0.6692957366313	0.42188613265969	0.815436986427861
15802	TP63	-0.262099040465907	4.13282204522477	0.841047687966007	0.421886134431586	0.815436986427861
9835	NEURL4	-0.239940927715986	4.12531363016581	0.684469624681795	0.421886136172233	0.815436986427861
12475	RCC2	-0.127419926601124	5.27009096555977	0.647638447749909	0.421954722921383	0.815478874118242
730	AK9	0.133031985829989	5.4591095036116	0.647457933283053	0.422019304933063	0.815513013712785
15425	TMEM128	-0.120421184925382	5.61577166454758	0.64695854449199	0.422198046820848	0.815767724526454
2222	C2orf83	0.221524629912235	4.49941723719859	0.645953105016304	0.42255826016582	0.816354707906982
1821	BICRAL	0.196915787104949	4.48108143462862	0.645848482343168	0.422595769287022	0.816354707906982
4099	DCAF4L1	-0.236303310507323	4.164870760754	0.645626217655662	0.422675471808411	0.816417940990532
13595	SIDT2	0.138870984395727	5.19918635978559	0.645433775263074	0.422744498520462	0.816450232753627
14685	STRADB	-0.142518073474749	5.23804924383694	0.645266342896508	0.422804568230626	0.816450232753627
10629	OXSR1	0.160967322734273	4.82787563306271	0.645186820607564	0.42283310293684	0.816450232753627
15595	TMEM56	0.247549915158545	4.26520233822301	0.645012104021009	0.422895806051037	0.816473188799025
3914	CUL4A	0.127177787996339	5.3382464137596	0.644891947881641	0.422938936367876	0.816473188799025
10281	NUP43	-0.0913727666182771	6.26534211769248	0.644616213094477	0.423037936999461	0.816573616982191
11584	POU5F1	0.141565616393753	5.17618731872821	0.644275263728936	0.423160400662038	0.816719307606878
8834	MDN1	0.137067584667821	5.2584753691116	0.644130912011861	0.423212265601091	0.816728722180322
4642	DYNC1H1	-0.081676986049964	8.01409309754469	0.6434608216111	0.423453151421232	0.816973089577665
4638	DYDC1	0.234474042797847	4.3894057734241	0.643248935767813	0.423529363619586	0.816973089577665
1492	ATG2B	0.174310985285295	4.79366929145884	0.643063517717929	0.423596072681453	0.816973089577665
2963	CDKN2B	0.296508359475039	3.99033430809815	0.730125538243735	0.423664035052846	0.816973089577665
17316	ZNF41	0.292834578756392	3.98965682552324	0.873816062158682	0.423664061619877	0.816973089577665
9800	NEIL3	0.234494881667118	4.29698848228138	0.642851626662973	0.423672325472877	0.816973089577665
6565	GTF2IRD1	0.114532775835662	5.87539115018099	0.642775818866914	0.423699611284382	0.816973089577665
7501	ISCU	-0.0923041500590099	6.1788927621486	0.642501588995513	0.423798338064617	0.816973089577665
12148	PYCR3	-0.194622186556413	4.4800253894314	0.642428478441057	0.423824664784989	0.816973089577665
13008	RSPH1	0.151190439148335	6.89883250970771	0.642410771689278	0.423831041262157	0.816973089577665
3794	CSDE1	-0.0754097298651649	7.46136429654928	0.642316646519874	0.423864939626783	0.816973089577665
8948	MFF	-0.117332715719294	5.67863857714662	0.642160974291935	0.423921012590987	0.816973089577665
5046	ERCC8	-0.157757289604593	4.98752871524154	0.642009791392965	0.423975479195589	0.816973089577665
6789	HIF1A	-0.116416899249776	5.79933215271705	0.641950321698342	0.423996907207463	0.816973089577665
14710	STX3	0.201755236119352	4.65064985778221	0.641735261217411	0.424074411022622	0.81698949891496
5875	FXR2	0.126134032207331	5.19566648658853	0.641665857213427	0.424099427494516	0.81698949891496
5217	FAHD1	-0.111761884599969	5.719079028028	0.641260227807808	0.42424567990578	0.81715501014026
4424	DNAJB14	0.111044336206158	5.62459127619079	0.641064216299891	0.424316380403052	0.81715501014026
13618	SIN3A	-0.118858375481139	5.34492950085646	0.64103649967733	0.424326379100563	0.81715501014026
10938	PDE8A	0.192452512479085	4.66611827481334	0.640550642883613	0.424501708311897	0.817184928617333
10717	PAPOLA	-0.0639155756472535	7.7981418658744	0.640256486845949	0.424607912295794	0.817184928617333
7584	JAG1	0.128631789384606	5.60458550819194	0.640187996050249	0.424632646400098	0.817184928617333
5499	FBXL2	0.127846298925814	5.33963329278526	0.719779513855248	0.424652247838659	0.817184928617333
7875	KIF2A	0.119872918829058	5.72131434156913	0.639989406409483	0.424704375423596	0.817184928617333
5149	EXOC3L2	0.293317762851342	4.08095205701514	0.784323692459785	0.42470887455169	0.817184928617333
14264	SOHLH2	0.284663484034167	4.08002614032328	0.765159315910468	0.424708922932075	0.817184928617333
14781	SUV39H2	-0.145733466690857	5.04278987398714	0.639896582771387	0.424737908858977	0.817184928617333
13536	SH3GLB2	0.161889715510199	4.9535014321992	0.639821504520686	0.424765034521781	0.817184928617333
12705	RMND1	-0.118676986483035	5.56166924376535	0.639316968706066	0.424947390350196	0.81744527878122
8498	LTN1	0.169056674808653	4.87196092708611	0.63914239040366	0.425010516178888	0.817476241255
8698	MAPK8IP2	-0.188770298048409	4.63825715811419	0.638631764407335	0.425195234812697	0.817638851805046
7180	IER3	0.303354353091548	4.15364188075081	0.638491328643378	0.425246058595554	0.817638851805046
13843	SLC30A3	0.253817721163188	4.18684497980717	0.638485899827261	0.425248023471181	0.817638851805046
6942	HNRNPA1P48	-0.0970211786749786	7.64673364056732	0.638388671914367	0.42528321592276	0.817638851805046
17547	ZNF710	0.227825925340005	4.42206199950392	0.637642341933004	0.425553502662572	0.818068014076622
13944	SLC4A2	-0.186879243766333	4.4415000167994	0.637506734944667	0.425602641170402	0.818072001418105
17509	ZNF671	-0.247854447556899	4.18330885935219	0.638497954776642	0.4256784215067	0.818091798898145
8638	MAP1B	0.0913393020392055	9.95221655972395	0.637164309016285	0.425726760654062	0.818091798898145
15872	TRAPPC12	-0.131169695273483	5.22991788416962	0.726949604934165	0.425754137201278	0.818091798898145
4775	EGFR	-0.13379752538157	5.74022350123991	0.636859726980373	0.42583720874972	0.818160977394455
11706	PPP2R5C	0.077338745787881	7.02158544749127	0.636122867522505	0.426104589105716	0.818584213951764
3483	CNST	-0.230789120573534	4.22918182279158	0.64046468935753	0.426428619409051	0.819033831594191
15467	TMEM168	0.153524362598896	5.00710034592951	0.635219125429278	0.426432871702188	0.819033831594191
5306	FAM181B	-0.139059513345535	5.98638978304706	0.634669834882322	0.426632587228574	0.819142816099842
9964	NLRP8	0.251825347787331	4.2019339436791	0.680103213514159	0.426641380388838	0.819142816099842
17135	ZMYM1	0.15276497812059	4.90238594813194	0.634577507924762	0.426666170094125	0.819142816099842
6592	GUF1	-0.115796455374554	5.44611040087928	0.634414253123249	0.426725561926267	0.819142816099842
12870	RPL22	-0.102065669778581	10.2651984530526	0.634280396357797	0.426774268126776	0.819142816099842
5516	FBXO24	0.26198622786305	4.19032802859554	0.634113744722861	0.42683491908056	0.819142816099842
17124	ZKSCAN5	0.156763322520683	4.96117594553927	0.634084366950451	0.42684561213563	0.819142816099842
5586	FEM1B	0.158718776056679	4.9013531398191	0.63402664760158	0.426866622266274	0.819142816099842
3244	CHST3	0.111549015483137	6.03352751123796	0.633644201264752	0.427005874159899	0.819294528425972
5642	FHDC1	0.256926495850087	4.2837830072976	0.711958725647193	0.427039950957272	0.819294528425972
13462	SFMBT1	0.217082986496164	4.36440137345389	0.661663282174614	0.427275089117275	0.819501357362708
13132	SAMD7	0.291766764406547	4.03857874974636	0.798325299252257	0.427319875774578	0.819501357362708
15378	TMCC2	0.30375431091095	4.03840325594527	0.788679678610908	0.427319894020229	0.819501357362708
3199	CHMP6	-0.132707682823441	5.16084385289313	0.632564557412588	0.427399352486692	0.819501357362708
16009	TRPM6	-0.14654073020389	5.0781412378602	0.632396071083268	0.427460807148587	0.819501357362708
15228	THAP7	0.219816912347063	4.40275397779912	0.632367161531231	0.427471353127214	0.819501357362708
8151	LDHB	-0.0976879720048916	10.2808993664697	0.632341353064866	0.427480768186727	0.819501357362708
1136	AP5S1	-0.0946389059924532	6.49892221713678	0.632220312521828	0.42752492857928	0.819501357362708
14283	SOX11	0.100093962103253	7.25613794408175	0.631956991619039	0.427621022347247	0.819551088817735
13894	SLC38A10	0.124860895579663	5.83794106926978	0.631725753819466	0.42770543498672	0.819551088817735
1286	ARHGEF3	0.219066820078579	4.57397875548938	0.631721425030991	0.427707015438035	0.819551088817735
15636	TMF1	0.118282523178162	5.76017885488794	0.631512951728213	0.427783140022095	0.819551088817735
5113	ETNK1	-0.0980716872733589	6.15476810670701	0.631503422870659	0.427786620000191	0.819551088817735
4576	DSG2	-0.231149774654558	4.23032994231943	0.631099238430209	0.427934269309495	0.819743604709902
5345	FAM213B	0.15613903850814	5.18495550178741	0.629991252068751	0.428339414811365	0.820429279146132
14709	STX2	0.108924252277529	5.82524639086198	0.629099925027977	0.428665758855684	0.820789641431438
1715	BAZ1B	-0.0854330342012115	6.5155992775154	0.629083718558032	0.428671696064065	0.820789641431438
5484	FBLN7	-0.206294861104678	4.44430042571397	0.628965788838651	0.428714903139666	0.820789641431438
12965	RPS6KL1	-0.173120725501032	4.56944007556293	0.685794988729919	0.428716439682202	0.820789641431438
4956	ENPP5	0.152596291901781	5.06025455676648	0.628526751408309	0.428875815687329	0.821004342321273
3900	CTTNBP2NL	0.10987303251957	5.68609735991207	0.62788448450605	0.429111379376819	0.821275322053024
15396	TMED9	-0.0856649825255151	7.53448541774488	0.627819425023489	0.429135252135978	0.821275322053024
1284	ARHGEF26	-0.111445128083036	5.63719181095026	0.627754395913831	0.429159115763872	0.821275322053024
13701	SLC16A7	-0.195683810729452	4.55116677832539	0.627590257538542	0.429219358315573	0.821300185627619
7147	IARS2	-0.123009610193557	5.36032373893751	0.626944472843584	0.42945650073613	0.821663499812373
15992	TRMU	-0.150211095618728	4.98371096290895	0.626758910125199	0.429524679102186	0.821703496825247
13048	RTN4R	-0.240439878444011	4.10813304151168	0.631078960003553	0.429915608258965	0.822114740354049
13756	SLC25A10	-0.251984163222168	4.10537228891684	0.679750568324428	0.429915612044193	0.822114740354049
16711	WDR12	-0.0939748607597656	6.35018812832577	0.625612779459178	0.429946148172886	0.822114740354049
587	ADGRL1	0.131994870862502	5.34142032847127	0.625469201464843	0.42999899068148	0.822114740354049
4887	ELOVL2	0.216892536980594	4.49419998910229	0.625423571899167	0.430015786273012	0.822114740354049
6125	GHDC	0.203649553853054	4.47848925672023	0.625402813037267	0.430023427643483	0.822114740354049
14052	SLX1B	-0.164814542379401	4.7612378853794	0.62443593868707	0.430379564375438	0.82270511250125
8965	MFSD3	-0.14945375890738	5.04101873633992	0.624221647491744	0.430458556685766	0.822765629240376
13076	RWDD3	-0.151253497851862	4.85002959564618	0.634419259456553	0.430603970005596	0.822953073846868
3731	CREBZF	0.158342467193227	4.9659163285878	0.623607032578886	0.430685239174352	0.823002310232239
17596	ZNF785	0.11590278876699	5.27183788426889	0.623322447357423	0.430790261483056	0.823002310232239
4380	DMPK	0.204369989040127	4.49620742725898	0.703699736580365	0.43085211829585	0.823002310232239
13834	SLC2A4	-0.149072294545901	5.0227809669385	0.645305162677777	0.430945521934603	0.823002310232239
15797	TP53I3	-0.11867172609253	5.91004903378617	0.622886044636972	0.430951385655442	0.823002310232239
14078	SMARCE1	-0.0824888594473134	7.62675427546678	0.622880847723089	0.43095330495941	0.823002310232239
11383	PLK1	-0.162581178420092	4.9951347060599	0.622859556410407	0.430961168319747	0.823002310232239
10263	NUFIP1	0.217113370500355	4.36581365981086	0.622180101413254	0.431212221007988	0.823391280408749
3381	CLMN	-0.171918102618542	4.69792925747632	0.621777433913262	0.431361108178555	0.823575465425861
1516	ATP11A	0.231376988640249	4.30018426101816	0.621662982617749	0.431403441071365	0.823575465425861
8134	LCN12	0.273302516599018	4.1482400350058	0.621534015206732	0.4314511507191	0.823576092883746
11844	PROCR	-0.203320989807883	4.37901042799318	0.635199345730149	0.431629868109999	0.823709690340408
